"","title","createdAt"
"83","為什麼要討厭郭台銘啊!","2019-07-07T05:29:03.322Z"
"84","長榮罷工看到下一個女<U+0001F1F0><U+0001F1F7><U+0001F41F>？","2019-07-07T05:25:17.415Z"
"85","七七蘆溝橋事變","2019-07-07T05:00:06.880Z"
"86","同樣是登革熱綠色執政縣市就不會被罵？","2019-07-07T04:38:31.498Z"
"87","#新聞  就想看館長、林志成打一場！ PTT兩大名人贊助百萬獎金","2019-07-07T04:35:40.841Z"
"88","蔡英文真的有這麼壞嗎？","2019-07-07T04:20:17.536Z"
"89","這類型的圖","2019-07-07T04:11:30.630Z"
"90","菲律賓總統：美國不要慫恿我們當誘餌，要打自己先上","2019-07-07T03:49:43.213Z"
"91","日本進行獨木舟從台灣至沖繩實驗航海","2019-07-07T15:09:29.906Z"
"92","網路溫度計：蔡英文「好評影響力」第199名　只贏過陳水扁","2019-07-07T15:07:38.703Z"
"93","土耳其維族居民抗議中國政府打壓政策","2019-07-07T15:06:44.929Z"
"94","請正名小編好嗎？","2019-07-07T15:01:02.463Z"
"95","其實我以前是柯粉，我甚至還捐錢給阿伯。","2019-07-07T15:00:48.589Z"
"96","求簡易防身外套！","2019-07-07T14:49:49.238Z"
"97","7/8~7/14唯一支持郭台銘","2019-07-07T14:43:44.231Z"
"98","到底誰跟我說中國人很理性討論的？沒有網軍？雖然我沒想到我會生平第一次打這種話，不過想讓更多人看就把它頂熱門吧","2019-07-07T14:07:34.542Z"
"99","郭董好可愛內","2019-07-07T14:01:18.673Z"
"100","政治、時事型YouTuber推薦","2019-07-07T13:33:23.462Z"
"101","抓到！韓導支持台獨！","2019-07-07T13:13:34.816Z"
"102","請問這是網軍嗎?","2019-07-07T12:47:59.141Z"
"103","請幫忙連署~嘉義殺警案","2019-07-07T12:36:30.148Z"
"104","請教身為蔡英文網軍的你一些問題","2019-07-07T12:18:14.651Z"
"105","#新聞  李縉穎證實：在ptt八卦版 PO文前有向柯文哲報備","2019-07-07T11:45:54.226Z"
"106","韓國瑜向綠軍及中間選民喊話 「一起下架蔡英文」","2019-07-07T11:41:27.901Z"
"107","元智藍腦又在造謠蘇貞昌了0.0","2019-07-07T11:24:22.860Z"
"108","#肯德基 #環保 胡椒粉不用錢？","2019-07-07T11:17:14.704Z"
"109","反鐵籠公投凱道大會師","2019-07-07T11:13:25.328Z"
"110","黑韓素質？！","2019-07-07T11:10:30.760Z"
"111","大家有參加凱道遊行嗎？","2019-07-07T10:53:11.069Z"
"112","屏東鄉親告別式　蘇貞昌摔筆","2019-07-07T10:51:32.856Z"
"113","市長沒有住官邸，自己租房子可以報公帳嗎？","2019-07-07T10:34:41.735Z"
"114","百度創始人被淋頭 #whats yourproblem","2019-07-07T10:31:23.048Z"
"115","勤益科大生PO要刺殺韓粉 秒刪文遭網轟","2019-07-07T10:27:51.771Z"
"116","幫高調：高雄市國際觀光節盜用設計師作品","2019-07-07T09:54:32.809Z"
"117","致各位台獨小孬孬","2019-07-07T09:37:55.678Z"
"118","柯文哲幕僚爆卦：韓國瑜初選將大勝 有很大機率當選總統","2019-07-07T09:34:43.160Z"
"119","#爆卦  ptt某位八卦版主限制言論自由","2019-07-07T09:29:18.421Z"
"120","反鐵籠公投 擁核、軍公教、婦女等團體齊呼「明年讓蔡英文下台」","2019-07-07T09:21:15.492Z"
"121","練喻軒無法如期來台 館長:我保護你","2019-07-08T03:11:31.692Z"
"122","要多發嘍總統政見？","2019-07-08T02:38:14.471Z"
"123","台灣的悲哀）當你的小孩被抓去集中營","2019-07-08T02:17:14.563Z"
"124","想問一下世大運轉播問題","2019-07-08T02:15:22.931Z"
"125","中華民國進入戒嚴時期?","2019-07-08T01:00:52.850Z"
"126","蔡英文：轉型正義雖然曾經遲到，但絕對不會再缺席。","2019-07-08T00:49:41.931Z"
"127","中共侵害台灣媒體自由","2019-07-08T00:28:12.773Z"
"128","7.7港警暴動  大量警察16組嚴重違規行為","2019-07-07T23:49:30.040Z"
"129","不惜福的長榮空服員","2019-07-07T23:25:45.237Z"
"130","後果","2019-07-07T22:33:22.641Z"
"131","好懷念以前的時事版人物喔","2019-07-07T18:51:36.798Z"
"132","挖苦自己人？勤益科大刺殺技術聞名！","2019-07-07T17:51:52.735Z"
"133","預支一時爽 一直預支一直爽","2019-07-07T17:42:59.426Z"
"134","館長與惡的距離？","2019-07-07T17:29:50.495Z"
"135","新加坡職總超市回訪高雄 韓國瑜親自接待","2019-07-07T17:10:02.387Z"
"136","好人不會有好報","2019-07-07T17:07:17.038Z"
"137","【緊急】【真的非常緊急】香港進入緊急狀態  轉發","2019-07-07T16:59:48.354Z"
"138","反紅媒的利弊，遊行的參與人應該思考的事和可能需付的責任","2019-07-07T16:45:24.114Z"
"139","館長 vs 村長","2019-07-07T16:38:39.427Z"
"140","啟動二次轉型正義 朱立倫：公布蔡決策記錄並究責濫權官員","2019-07-07T16:32:28.345Z"
"141","#五毛滾出D卡","2019-07-07T16:32:24.233Z"
"142","龍團隊再一人！林陵三接中華顧問工程司董座","2019-07-07T16:28:50.964Z"
"143","廣德家「黑韓」 逃漏稅逮個正著","2019-07-07T16:14:58.995Z"
"144","等蔡英文三十分鐘 郭台銘氣憤：來拿帽子很難嗎","2019-07-07T16:10:45.827Z"
"145","轉）員警心聲：希望大家多體諒以及開槍的顧慮","2019-07-07T15:57:49.493Z"
"146","勤益科大生殺韓粉？警方已深入調查","2019-07-07T15:42:08.161Z"
"147","蔡英文：廢死是普世的目標","2019-07-07T15:39:40.717Z"
"148","最新 赴澳洲打工 護照下落不明","2019-07-07T15:38:40.687Z"
"149","文長 時事版的愛心觀察","2019-07-07T15:19:13.247Z"
"150","草屯馬陸大舉出沒 農業處：恐地底環境改變","2019-07-07T15:11:26.436Z"
"151","普悠馬哪裡有站票 女子怒氣嗆下車","2019-07-08T08:32:14.512Z"
"152","南北對政治的看法?","2019-07-08T08:19:34.344Z"
"153","辛灝年-誰是新中國，你愛的是中國還是中共？","2019-07-08T08:16:31.647Z"
"154","台韓友好！22台人濟州島犯詐欺 韓遣送回台不送陸","2019-07-08T08:00:31.801Z"
"155","總統職權任用五千名 誰懂國際關係","2019-07-08T08:00:21.586Z"
"156","直播狂抹黑 詹江村：館長下午2點登門道歉","2019-07-08T07:57:46.158Z"
"157","韓國魚真的有這麼差嗎？","2019-07-08T07:52:25.374Z"
"158","勤益科大生自首 我是真的討厭韓粉","2019-07-08T07:12:35.217Z"
"159","最近的時事","2019-07-08T07:02:57.787Z"
"160","#新聞 日學者首發現日軍侵華使用化武詳細報告","2019-07-08T07:01:29.120Z"
"161","最新 韓國瑜農舍爭議 李佳芬：比不上別人豪宅","2019-07-08T06:56:03.837Z"
"162","對身心障礙者不得無故拒保 金管會：若違規將依法論處","2019-07-08T06:52:25.421Z"
"163","照護「成人肯納」 花蓮黎明喜樂園動土","2019-07-08T06:48:45.415Z"
"164","【社論】效法愛國精神<U+2002>強軍備戰遏犯敵","2019-07-08T06:45:53.653Z"
"165","中老年人沒有識讀能力？低端人口？","2019-07-08T06:38:40.355Z"
"166","阿所以她是不是小孩子？","2019-07-08T06:38:38.311Z"
"167","出席勇警喪禮…蘇貞昌竟摔筆？　民俗專家曝「背後真相」","2019-07-08T06:31:39.304Z"
"168","普悠瑪檢傷英雄薛育承隕落","2019-07-08T05:57:07.894Z"
"169","警察辦案的效率","2019-07-08T05:55:56.405Z"
"170","普悠瑪翻車事件檢傷員自殺...","2019-07-08T05:45:36.277Z"
"171","啊啊啊哦哦哦","2019-07-08T05:29:11.286Z"
"172","中國國民黨對百姓大歧視","2019-07-08T04:58:47.185Z"
"173","空姊賴群組對話外流...空姐的素質不ey？","2019-07-08T04:46:51.139Z"
"174","台派 、柯粉，為什麼國民黨初選要支持韓國瑜","2019-07-08T04:42:03.447Z"
"175","蘇揆告別式擲筆 潘恒旭：我是屏東人 從沒聽過這習俗","2019-07-08T04:37:43.978Z"
"176","#新聞  罷工幹部放話「電爆跳船的」","2019-07-08T04:25:13.122Z"
"177","高雄市政府宣導影片出現霸凌","2019-07-08T04:19:52.259Z"
"178","火箭炮的命操著飛彈的心","2019-07-08T04:16:05.727Z"
"179","今天開始初選民調，大家市話轉手機了嗎？","2019-07-08T03:39:09.314Z"
"180","盜美晶片 台裔工程師恐關到死","2019-07-08T03:31:44.398Z"
"181","到底有多少人會相信這鬼話?","2019-07-08T16:27:50.724Z"
"182","投給蔡英文都在想什麼","2019-07-08T16:18:19.938Z"
"183","違法船開進來   法拍船賣出去  台灣發大財","2019-07-08T16:11:09.629Z"
"184","投票權？","2019-07-08T15:56:44.908Z"
"185","蔡英文嗆「外交讓專業的來」 郭台銘諷：斷交專業","2019-07-08T15:50:08.545Z"
"186","經營洗車場的韓粉 擅自偷拆客人車內的信PO網","2019-07-08T15:44:31.269Z"
"187","是不是轉打郭台銘了？","2019-07-08T15:26:56.108Z"
"188","查誰傳蘇揆摔筆造謠影片 調查局查到自己人","2019-07-08T15:22:20.680Z"
"189","爸媽想投郭台銘！","2019-07-08T14:55:42.330Z"
"190","雙重標準再現<U+0001F615>","2019-07-08T14:54:44.211Z"
"191","台灣國建國囉? 台灣總統 蔡英文","2019-07-08T14:24:43.006Z"
"192","人要有媒體識讀的能力","2019-07-08T14:17:57.271Z"
"193","什麼是低端人口？","2019-07-08T14:15:47.175Z"
"194","#新聞 香港對於昨日遊行的反應","2019-07-08T13:31:30.419Z"
"195","人人都有一間農舍是很正常的嗎","2019-07-08T13:26:06.144Z"
"196","一刀未剪:韓粉與女學生口角還原 高雄林小姐指出女學生""錯誤資訊"" 新聞大白話","2019-07-08T13:04:47.603Z"
"197","給各位有投票權的人","2019-07-08T12:22:05.537Z"
"198","年改 vs 罷工","2019-07-08T11:27:53.543Z"
"199","如果辣台妹繼續當總統，可不可以把貪污扁關回去？","2019-07-08T11:07:17.934Z"
"200","這是石虎吧<U+0001F62D>？（有血腥慎入","2019-07-08T11:06:34.923Z"
"201","沒有教授願意為蔡英文的博士論文背書，所以她天馬行空..","2019-07-08T11:04:08.299Z"
"202","性平教育真的不能等","2019-07-08T10:48:57.065Z"
"203","假新聞:【BBC制片人承<U+8BA4>“白<U+5934>盔”造假，人死<U+5374>不能复生】","2019-07-08T10:48:37.916Z"
"204","郭董發威 ！？總統府前 要蔡英文給我下來領國旗帽","2019-07-08T10:16:34.786Z"
"205","陳水扁從「體制內改造」走向「體制外組黨」！","2019-07-08T10:03:18.334Z"
"206","阪急百貨銷售日本重啟商業捕鯨後首批鯨肉","2019-07-08T09:50:20.497Z"
"207","日本史學家發現日軍文件 證實日本在中日戰爭使用化武","2019-07-08T09:46:05.499Z"
"208","#新聞 中國漁船越界非法捕撈 台中海巡押回11人偵辦","2019-07-08T09:13:35.455Z"
"209","搭出租機車遭殺害 18歲女子香消玉殞","2019-07-08T08:51:39.403Z"
"210","CNN揭貿易戰4大贏家 台灣對美出口增23%","2019-07-08T08:45:06.964Z"
"211","台灣送中進行中","2019-07-09T03:56:47.803Z"
"212","證據影片！前陣子港民衝撞立法會 港警誣陷為暴民","2019-07-09T03:55:57.043Z"
"213","今日公祭，馬上忘記了","2019-07-09T03:49:32.404Z"
"214","帥！中方2度打斷無效 何韻詩UN砲轟一國兩制瀕死","2019-07-09T03:28:36.226Z"
"215","騎youbike筆電忘記，婦人急尋裡面珍貴回憶","2019-07-09T03:22:24.699Z"
"216","林鄭月娥承認失敗 逃犯條例修訂壽終正寢","2019-07-09T03:06:30.939Z"
"217","我看韓國瑜影片 看到早上六點","2019-07-09T02:50:53.402Z"
"218","縱容高雄撕裂？韓粉淪選舉造勢打手","2019-07-09T02:39:24.923Z"
"219","香蕉煎餅店原來有這麼多算計？","2019-07-09T02:28:27.938Z"
"220","M1A2T確定發售！","2019-07-09T02:28:04.719Z"
"221","館長出面道歉 誤信網友留言","2019-07-09T02:21:07.736Z"
"222","長榮郭姓空服員道歉：對反罷工機師餐點加料 純為玩笑話","2019-07-09T02:12:14.188Z"
"223","網路時代","2019-07-09T01:51:58.432Z"
"224","朱立倫是跟韓國瑜勢力整合了嗎？","2019-07-09T01:46:52.510Z"
"225","【吳<U+855A>洋組黨2】防落跑市長　韓粉第一槍就嗆韓國瑜是跳蚤","2019-07-09T01:42:03.021Z"
"226","#快訊 美國務院批准 售台108輛M1A2戰車","2019-07-09T01:27:07.251Z"
"227","終於要打館長！林志成已北上 爆有人出3千萬","2019-07-09T00:49:54.332Z"
"228","大家<U+89C9>得中共什么<U+65F6>候垮台","2019-07-09T00:02:41.609Z"
"229","蔡英文：台灣英雄們繼續寫下更多好成績！","2019-07-08T23:51:14.373Z"
"230","蔡英文：延續民主前輩們的精神，繼續來努力","2019-07-08T23:48:21.335Z"
"231","蔡英文：外交讓專業的來","2019-07-08T23:45:19.463Z"
"232","說個笑話","2019-07-08T20:30:31.456Z"
"233","那麼輕率的表達霸凌 #長榮","2019-07-08T19:11:21.342Z"
"234","拒絕紅色滲透 台灣白媒體名單","2019-07-08T18:44:04.766Z"
"235","#新聞 70歲德州老婦奮戰30年，終讓聯邦法官認同台塑排放污染：台塑德州廠恐面臨50億天價罰款","2019-07-08T18:34:12.245Z"
"236","長榮空姐紙煙 承認霸凌機上惡整言論","2019-07-08T17:52:52.989Z"
"237","IT高手出來打球啊","2019-07-08T17:28:19.680Z"
"238","長榮罷工工會果真是爛貨","2019-07-08T17:26:06.364Z"
"239","講話沒水準的名嘴","2019-07-08T16:55:30.721Z"
"240","香蕉煎餅前半段真相   媒體帶風向恐怖","2019-07-08T16:42:15.559Z"
"241","中共媒體用英文寫給牆外看的 中共媒體翻譯給牆內看的-差異","2019-07-09T09:35:22.067Z"
"242","環保吸管使用注意！英女跌倒 金屬吸管插腦身亡","2019-07-09T09:32:50.364Z"
"243","再教育營首度曝光！百童人間蒸發：關在密室一路摧殘到高中","2019-07-09T09:21:36.390Z"
"244","擊斃跟死刑","2019-07-09T09:04:03.082Z"
"245","郭董在 Line Today 的廣告","2019-07-09T09:02:22.530Z"
"246","三立集團26.6億元購買味全埔心！牧場都更媒體園區 麻雀變鳳凰","2019-07-09T08:58:24.241Z"
"247","西班牙奔牛節開跑 首日5人受傷1命危","2019-07-09T08:46:41.248Z"
"248","伸港稻田褐飛蝨肆虐 部分農民血本無歸","2019-07-09T08:45:11.873Z"
"249","思覺失調症病友 按時服藥可重返社會","2019-07-09T08:43:41.433Z"
"250","台2025年入超高齡社會 長照推行迫在眉睫","2019-07-09T08:42:16.311Z"
"251","不滿曲棍球案 監委退出司獄委員會","2019-07-09T08:04:25.245Z"
"252","日水族館「展示帥哥」飼育員打掃水槽貼文遭批是對男性的性騷擾","2019-07-09T07:52:42.926Z"
"253","三立為什麼會播郭台銘的廣告？","2019-07-09T07:36:46.371Z"
"254","開山里","2019-07-09T07:21:17.787Z"
"255","長江三峽大壩變形?","2019-07-09T07:19:05.320Z"
"256","鍾小平挺柯　國民黨：咆哮黨部又倒戈　予以最重開除處分","2019-07-09T07:06:23.353Z"
"257","那些挺空姐的人呢","2019-07-09T06:54:09.166Z"
"258","頂上去！一起解放韓粉 努力溝通","2019-07-09T06:50:09.874Z"
"259","原來飛安最大的敵人是自稱飛安守護者的這群人？","2019-07-09T06:32:22.791Z"
"260","疑保母受虐女童能動手腳、今將轉普通病房<U+263A><U+FE0F>","2019-07-09T06:11:25.312Z"
"261","是誰在放假消息?","2019-07-09T06:06:51.993Z"
"262","#香港 #何韻詩 #聯合國人權理事會","2019-07-09T05:49:19.941Z"
"263","蔡英文自稱台灣總統 藍營要求她退出中華民國總統選舉","2019-07-09T05:44:19.211Z"
"264","韓國瑜真可憐","2019-07-09T05:37:22.975Z"
"265","一個三角地段 超過十萬筆搜尋紀錄","2019-07-09T05:08:45.608Z"
"266","開山里是干我屁事 開山里到底在哪裡？？","2019-07-09T04:54:05.795Z"
"267","你沒資格坐 只有我才能坐博愛座","2019-07-09T04:49:02.941Z"
"268","討厭國民黨的，拜託不要說非韓不投","2019-07-09T04:46:16.471Z"
"269","雙面某空服員","2019-07-09T04:33:28.157Z"
"270","英媒：中國理所應當鄙視英國","2019-07-09T04:22:26.578Z"
"271","修法箝制言論 一切執政者說了算？","2019-07-09T14:02:08.695Z"
"272","蜂蜜檸檬要選立委啦！","2019-07-09T13:57:52.683Z"
"273","偏離正軌臺灣青年─論覺青、憤青及如何追求更好的民主","2019-07-09T13:53:12.573Z"
"274","快訊／台遠洋漁權突破　加入南印度洋漁業協定","2019-07-09T13:35:57.877Z"
"275","鋼鐵韓粉的告白江南ＳＴＹＬＥ版","2019-07-09T13:33:17.237Z"
"276","真人版《花木蘭》預告公開！仙女劉亦菲變身霸氣木蘭，鞏俐、李連杰與甄子丹演出打造黃金卡司","2019-07-09T13:31:27.581Z"
"277","都是香港有興趣看一下吧？香港警察的違規","2019-07-09T13:30:58.456Z"
"278","郭說要在苗栗蓋研究醫院及科學園區，苗栗議員：很高機率芭樂票","2019-07-09T13:20:22.406Z"
"279","英粉哭哭！韓民調大勝蔡兩位數","2019-07-09T12:54:56.499Z"
"280","要怎麼跟家人討論政治","2019-07-09T12:54:20.687Z"
"281","中共不會這麼容易垮台的","2019-07-09T12:32:29.686Z"
"282","你知道嗎 生活泡沫漲價了","2019-07-09T11:48:43.477Z"
"283","被議員點名不適任「該換」？潘恆旭：人生超乎想像","2019-07-09T11:44:27.516Z"
"284","禁吸管 蔡英文腦袋有洞","2019-07-09T11:38:30.314Z"
"285","元智爸爸的關鍵字","2019-07-09T11:38:01.638Z"
"286","鐵工廠棄置廢油入愛河 高市環保局最高將重罰300萬","2019-07-09T11:27:26.842Z"
"287","#轉ptt 八卦 給各位解盲一下關於採購M1A2戰車必要性","2019-07-09T11:22:17.917Z"
"288","#討論 香港這座城市還有救嗎？","2019-07-09T11:10:01.304Z"
"289","美售台M1A2T戰車！中國外交部強烈不滿 要求立即撤回","2019-07-09T10:53:45.749Z"
"290","香港警察對待不同政治取態的示威者，手法有極大不同","2019-07-09T10:53:42.391Z"
"291","臺灣節目要看不到吳宗憲了嗎","2019-07-09T10:51:20.221Z"
"292","吳宗憲將赴中定居","2019-07-09T10:45:59.303Z"
"293","更/ 社會信用體系 台灣人也來看","2019-07-09T10:38:47.232Z"
"294","蔡英文：<U+2728>小英LINE守護台灣豬活動 照片發布<U+2728>","2019-07-09T10:33:37.908Z"
"295","被統一的好處？","2019-07-09T10:25:47.480Z"
"296","台灣人必入","2019-07-09T10:24:45.907Z"
"297","#討論 中國的企業數據造假到底有多嚴重","2019-07-09T10:23:31.249Z"
"298","有沒有中國青年鄭國成的掛","2019-07-09T10:20:00.532Z"
"299","美售台M1A2T戰車！中國外交部強烈不滿 要求立即撤回","2019-07-09T10:05:52.158Z"
"300","<U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F>韓粉勿入<U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F>","2019-07-09T09:45:10.621Z"
"301","環保吸管害死人啦","2019-07-10T04:07:09.736Z"
"302","基本工資8月中旬召開 勞方喊月薪28K 資方傾向調時薪","2019-07-10T03:24:28.319Z"
"303","蔡英文：我的專長是做總統","2019-07-10T03:23:16.761Z"
"304","#討論 dcard是不是要超越ptt惹","2019-07-10T03:22:27.091Z"
"305","韓國瑜月花3萬租3房2衛　內部格局曝光撇住豪宅說","2019-07-10T03:04:39.931Z"
"306","三星想向台採購氟化氫？ 日韓貿易戰台灣可能受惠","2019-07-10T01:47:35.736Z"
"307","建議大家不要在看dcard 時事版了","2019-07-10T01:41:23.319Z"
"308","蔡英文：為了申請 Dcard 帳號，我把倫敦政經學院的畢業證書給帶來了！","2019-07-10T01:09:52.757Z"
"309","蔡英文要申請低卡帳號啦！？！？","2019-07-10T00:55:05.379Z"
"310","抽卡會抽到蔡英文嗎","2019-07-10T00:53:59.376Z"
"311","韓國瑜向綠選民喊話 「不滿意執政，還要繼續支持？」","2019-07-10T00:51:55.142Z"
"312","華為8月9日舉行全球開發者大會，正抓緊調試鴻蒙系統","2019-07-10T00:40:09.477Z"
"313","蔡英文：堅定守護自由民主","2019-07-09T23:34:33.381Z"
"314","蔡英文：開山里的英文是「Kaishan Village」喔！大家有記起來了嗎？","2019-07-09T23:33:31.833Z"
"315","請問台裔 中國籍藝人有哪些？","2019-07-09T21:36:10.402Z"
"316","其實我們該反攻大陸！","2019-07-09T17:49:06.788Z"
"317","撇開工會問題，我還是想幫空姐說說話","2019-07-09T17:48:59.659Z"
"318","機車未行駛之車禍需調解？","2019-07-09T17:15:08.777Z"
"319","中國的官方信用系統網站居然包括台灣","2019-07-09T16:57:29.341Z"
"320","誤會大了！扯到韓國瑜 宜蘭上億「農舍」竟是誤會","2019-07-09T16:44:27.897Z"
"321","國民黨初選街頭（仿）民調出爐","2019-07-09T16:34:19.624Z"
