"","title","createdAt"
"56","討厭韓國瑜，電話請支持郭台銘","2019-06-03T16:58:00.624Z"
"57","有沒有64跟高雄的八卦","2019-06-03T16:57:22.079Z"
"58","中美貿易戰會變成實體戰爭嗎？","2019-06-03T16:53:41.192Z"
"59","簡舒培議員的臉書發言","2019-06-03T16:52:46.221Z"
"60","你為什麼仇韓？","2019-06-03T16:45:51.234Z"
"61","只有專制國家才用坦克鎮壓","2019-06-04T04:52:17.755Z"
"62","劉曉波談六四- 2008年10月,劉曉波被捕前,接受香港電台訪問片段:我的堅持","2019-06-04T04:38:55.239Z"
"63","台灣的未來令人擔憂","2019-06-04T04:23:12.109Z"
"64","民盡黨的立場真的很好笑，干涉咱們?","2019-06-04T04:22:22.795Z"
"65","都說天安門事件在大陸被封殺","2019-06-04T04:19:15.202Z"
"66","我們來算下年紀","2019-06-04T04:17:06.839Z"
"67","發財市長來花蓮","2019-06-04T04:16:11.477Z"
"68","[新聞] 批政院版公投法反民主！呂秀蓮轟：變相剝奪人民公投權","2019-06-04T03:55:31.324Z"
"69","別來臺中扯什麼柯痞、韓極的，這兩個中國代理人，投機份子，看到就想吐","2019-06-04T03:43:21.912Z"
"70","有感而發的隨筆插畫","2019-06-04T03:28:23.690Z"
"71","2020我所擔心的","2019-06-04T03:26:18.718Z"
"72","現在時間六月三號35時18分","2019-06-04T03:19:23.252Z"
"73","說個故事","2019-06-04T02:59:57.354Z"
"74","同性戀噁心新聞和犯罪黑數探討","2019-06-04T02:55:58.613Z"
"75","台灣還能做什麼？建國？滅國？","2019-06-04T02:50:11.714Z"
"76","劉曉波談六四","2019-06-04T02:45:20.829Z"
"77","美媒長文報導趙小蘭家族生意 與江澤民關係密切","2019-06-04T02:24:47.984Z"
"78","挺柯能理解挺韓能理解","2019-06-04T02:19:30.514Z"
"79","端午衝台中玩雪！台灣首家恆溫雪場「雪樂地」6/7開幕票199、飲料買1送1","2019-06-04T02:17:26.962Z"
"80","紀念六四","2019-06-04T02:11:32.890Z"
"81","台灣超過2500萬人支持韓國瑜選總統","2019-06-04T02:00:49.698Z"
"82","抱歉 我支持韓國瑜選總統","2019-06-04T01:31:51.925Z"
"83","柯P到底紅不紅？","2019-06-04T01:29:46.581Z"
"84","台灣人還在吵經濟放眼中國","2019-06-04T01:16:01.302Z"
"85","靠杯 高雄整個都在發酸","2019-06-04T01:05:32.448Z"
"86","算算這個人發了多少大財","2019-06-04T00:59:07.058Z"
"87","九州縹緲錄無法按時上映","2019-06-04T00:54:19.917Z"
"88","議員違法養雞場、縣政府包庇、農委會跳票","2019-06-04T00:48:25.754Z"
"89","〔更新] 年輕人誰管你們！一張圖告訴你，為何討好老人就能當總統！","2019-06-04T00:47:58.096Z"
"90","習近平回信勉勵澳門少年兒童在澳各界引發熱烈反響","2019-06-04T00:38:27.092Z"
"91","今天有看到任何簡體字的發言嗎？","2019-06-04T07:45:02.701Z"
"92","蔡英文：不領18趴 無力捐公益","2019-06-04T07:43:41.690Z"
"93","1天暴增200萬Instagram追蹤者<U+0001F631>","2019-06-04T07:43:24.223Z"
"94","韓國瑜只是象徵","2019-06-04T07:40:40.310Z"
"95","說一套、做另一套？","2019-06-04T07:34:09.301Z"
"96","修公投法 呂秀蓮：頭痛卻鋸腿 把鳥籠變鐵籠","2019-06-04T07:28:36.896Z"
"97","石虎保育自治條例草案 苗栗縣議會2度闖關失敗","2019-06-04T07:28:20.713Z"
"98","#新聞 石虎保育條例闖關失敗 9：25壓倒性比數慘遭苗栗縣議會退回","2019-06-04T07:27:09.999Z"
"99","請勿抹黑韓總，從未說要恢復18%","2019-06-04T07:26:01.672Z"
"100","還敢播哆啦A夢阿優酷","2019-06-04T07:21:30.022Z"
"101","六四天安門 中國國內禁止討論-國外用英文這樣說:","2019-06-04T07:13:36.529Z"
"102","六四是學生屠殺軍人","2019-06-04T07:06:06.991Z"
"103","談六四30周年 韓國瑜：盼陸開展陸民期待的政治改革","2019-06-04T06:37:06.010Z"
"104","關於六四真相的影片","2019-06-04T06:35:32.595Z"
"105","李遠哲再連署要求蔡英文「知所進退」","2019-06-04T06:23:38.965Z"
"106","漫談黨文化(4)：「向前看」的障眼法","2019-06-04T06:19:26.405Z"
"107","民主自由得來不易","2019-06-04T06:14:49.606Z"
"108","沒常識又沒文化的人真的很可怕...","2019-06-04T06:11:42.949Z"
"109","李敏教授: 以核養綠二部曲 民進黨怕公投了嗎","2019-06-04T06:07:36.575Z"
"110","恭喜館長又多了一個孩子","2019-06-04T05:55:31.133Z"
"111","2008年劉曉波和張祖樺等人起草的《零八憲章》全文","2019-06-04T05:51:29.141Z"
"112","統媒還有後續嗎？","2019-06-04T05:41:42.003Z"
"113","偕獨派逼宮之後 李遠哲再連署要求蔡英文「知所進退」","2019-06-04T05:40:27.699Z"
"114","長榮黨工為了黑六四發的這篇真實性到底在哪？","2019-06-04T05:37:37.834Z"
"115","40萬用喊的？韓粉要崩潰者看看這些圖","2019-06-04T05:35:57.152Z"
"116","支持恢復18%？ 韓國瑜澄清：從未主張、勿抹黑","2019-06-04T05:30:30.344Z"
"117","六四天安門 中國禁止討論！？#難怪台灣討厭中國","2019-06-04T05:27:11.401Z"
"118","破除賣台謠言 ！為什麼不管誰選上都無法賣掉台灣？","2019-06-04T05:27:03.149Z"
"119","從民生“小事”感受習近平的為民初心","2019-06-04T05:08:58.410Z"
"120","看台灣政治有感","2019-06-04T05:07:09.540Z"
"121","蔡和賴的初選？","2019-06-04T11:44:12.368Z"
"122","石虎<U+306E>贊成與反對","2019-06-04T11:40:03.828Z"
"123","石虎要哭了","2019-06-04T11:36:43.413Z"
"124","#新聞  中防長嗆不惜一戰…國防部超霸氣回嗆「不求戰，不畏戰」！","2019-06-04T11:10:49.364Z"
"125","#新聞  不爽台灣狂批　國台辦爆氣失言：只有中國人能談六四！","2019-06-04T11:09:00.537Z"
"126","#新聞 六四30年晚會將登場 藍營多不出席或不表態","2019-06-04T11:05:48.825Z"
"127","<U+0001F4E3>血洗北京城，六四30周年","2019-06-04T10:59:20.631Z"
"128","中方多部門連發赴美提醒傳遞什麼資訊?外交部回應","2019-06-04T10:55:35.374Z"
"129","推上去！來欣賞一下官威！！","2019-06-04T10:54:59.322Z"
"130","拜託救救石虎好嗎<U+2757>","2019-06-04T10:40:47.824Z"
"131","太過分！！苗栗消費石虎，卻連保育法都過不了！！","2019-06-04T10:38:30.336Z"
"132","維基解密：美國早知六四天安門沒有屠殺","2019-06-04T10:36:17.484Z"
"133","石虎保育自治條例被否決了","2019-06-04T10:22:49.630Z"
"134","國家獨立問題","2019-06-04T10:11:10.048Z"
"135","《啃老宅遭父刺殺》炫耀啃老生活的網路紅人被退休政務官老爸親手殺死","2019-06-04T10:08:55.401Z"
"136","我國衛星實現大型船舶智能識別","2019-06-04T10:08:38.421Z"
"137","肉圓爸","2019-06-04T10:00:35.487Z"
"138","【英粉的檢測】","2019-06-04T10:00:34.432Z"
"139","去中天搜尋<U+0001F50D>六四","2019-06-04T09:50:01.516Z"
"140","為了中華民國粉身碎骨，誰都做得到(微地獄","2019-06-04T09:31:16.290Z"
"141","今晚台大講座 : 非核減煤與能源轉型<U+2764><U+2764>","2019-06-04T09:30:50.594Z"
"142","六四紀念「民主自由」的可貴，但民進黨不配！","2019-06-04T09:17:05.631Z"
"143","一起來紀念六四天安門事件","2019-06-04T08:50:44.399Z"
"144","韓國瑜","2019-06-04T08:40:06.881Z"
"145","（創作）韓國瑜當選以後的台灣","2019-06-04T08:29:11.427Z"
"146","別再用釋字717號解釋誤導年改議題","2019-06-04T08:20:43.114Z"
"147","求解導正韓粉父母","2019-06-04T08:09:03.394Z"
"148","蔡英文要到美國國會演講？港媒示警：莫拿台海和平冒險","2019-06-04T08:07:26.289Z"
"149","看到這個新聞，真的很難過","2019-06-04T07:47:46.236Z"
"150","#新聞 蘇丹武力驅離示威者 35死數百傷","2019-06-04T07:45:44.214Z"
"151","柯文哲不會讓我失望","2019-06-04T15:19:09.419Z"
"152","選前吉祥物，選後障礙物","2019-06-04T15:18:32.146Z"
"153","896430","2019-06-04T15:10:29.569Z"
"154","民進黨能不能好好處理經濟問題","2019-06-04T14:52:54.767Z"
"155","不要小看韓國瑜","2019-06-04T14:45:52.537Z"
"156","政治正確的民粹退散","2019-06-04T14:43:47.431Z"
"157","阿伯跟呱吉讓我第一次看完了質詢","2019-06-04T14:35:47.093Z"
"158","為什麼d卡那麼討厭藍黨，卻那麼喜歡柯p？","2019-06-04T14:25:51.920Z"
"159","長榮罷工 空服員心態","2019-06-04T14:24:00.222Z"
"160","我對支持韓國瑜的群眾觀察","2019-06-04T14:20:17.989Z"
"161","別讓北京天安門的坦克車，開到台北自由廣場上","2019-06-04T14:15:55.808Z"
"162","朱雪忠:日美高技術競爭中的專利戰及其對中國的啟示","2019-06-04T14:14:50.242Z"
"163","港股午休下跌64點","2019-06-04T14:12:54.096Z"
"164","為何美國南北戰爭沒什麼人紀念","2019-06-04T14:12:45.453Z"
"165","【精華】郭台銘談美中貿易戰台灣危機","2019-06-04T14:11:23.468Z"
"166","沒有彈幕看影片好無聊r","2019-06-04T13:55:58.183Z"
"167","蔡英文：各位辣台派，晚安。","2019-06-04T13:26:47.648Z"
"168","「六四」三十週年","2019-06-04T13:18:52.042Z"
"169","我深藍，2020絕對反韓。","2019-06-04T13:09:17.777Z"
"170","臺灣人應該重視保育類動物-石虎#Update","2019-06-04T13:07:36.782Z"
"171","韓國瑜沒說恢復年金","2019-06-04T12:59:06.661Z"
"172","可以拜託政府認真一點嗎","2019-06-04T12:55:32.289Z"
"173","粵語被打壓那台語呢？","2019-06-04T12:40:07.881Z"
"174","郭董?   為了自己的前途，千萬別投","2019-06-04T12:40:01.821Z"
"175","<U+0001F331>小小民調淺談為何韓粉喜歡韓導","2019-06-04T12:33:50.659Z"
"176","紀念六四比紀念二二八還要瘋狂","2019-06-04T12:25:35.974Z"
"177","漢翔：新式高教機原型機，預定9月26日出廠","2019-06-04T12:07:00.147Z"
"178","#討論  中共領導階層也是從五四運動出身的","2019-06-04T11:56:56.816Z"
"179","國台辦：台灣無資格對64發表言論","2019-06-04T11:53:49.324Z"
"180","吳董被韓告後，請問什麼時候才能真相大白?","2019-06-04T11:51:45.072Z"
"181","國父紀念館提前過端午 邀身障生包粽子","2019-06-05T01:22:00.250Z"
"182","別再仇老了","2019-06-05T01:16:53.497Z"
"183","蘇丹甫推翻獨裁統治 軍方持續掌權","2019-06-05T01:15:31.476Z"
"184","苗栗石虎保育自治條例被退回","2019-06-05T01:12:43.478Z"
"185","馬達加斯加特有種 狐猴面臨生存危機","2019-06-05T00:58:40.298Z"
"186","你一定知道的生活中的「汞 」","2019-06-05T00:56:28.613Z"
"187","蔡英文：大家早安，好消息報你知！","2019-06-05T00:29:54.592Z"
"188","韓國瑜硬幣發售中","2019-06-04T23:58:59.145Z"
"189","洪慈庸談六四：中共最恐怖地方。韓粉崩潰","2019-06-04T22:55:10.619Z"
"190","問中國人，亞洲第一個民主國家是哪一個","2019-06-04T22:11:58.214Z"
"191","一起想個辦法，改變一票是一票","2019-06-04T18:40:09.258Z"
"192","在我眼中韓粉柯粉半斤八兩","2019-06-04T18:02:34.229Z"
"193","關於藝人過世","2019-06-04T17:41:43.636Z"
"194","親中媒體真的很可怕","2019-06-04T17:24:47.667Z"
"195","六四不能忘","2019-06-04T17:13:21.670Z"
"196","韓國瑜稱在港青年有住房補助50%？！！在港青年表示震驚！","2019-06-04T17:13:17.917Z"
"197","我們現在的生活，是先輩們努力來的","2019-06-04T17:04:59.552Z"
"198","WEAR 穿搭app地區顯示中國台灣","2019-06-04T16:57:37.410Z"
"199","三十年了是嗎","2019-06-04T16:51:40.764Z"
"200","拿出我們高雄人的氣魄","2019-06-04T16:34:12.593Z"
"201","李進勇人事案","2019-06-04T16:24:46.542Z"
"202","六四，事實與意識型態之間","2019-06-04T16:16:25.783Z"
"203","就是時事啦 （關於韓的政績）","2019-06-04T16:14:21.622Z"
"204","六四：我與中國留學生的對話","2019-06-04T16:13:47.707Z"
"205","李加分 跟 吳俗真","2019-06-04T16:05:58.361Z"
"206","拜托頂上去-查紅媒#護台法案聯署 [微更]－直接上圖！","2019-06-04T16:03:46.520Z"
"207","小英創VIP制度　1人拉6人催民調","2019-06-04T15:41:50.363Z"
"208","年度最髒髒話：你韓國瑜哦！","2019-06-04T15:40:58.598Z"
"209","保育苗栗石虎的重要性","2019-06-04T15:38:58.097Z"
"210","<U+0001F525>#獨家#少康戰情室#賴清德專訪","2019-06-04T15:25:01.795Z"
"211","蔡英文：高雄的事 早就是總統的事","2019-06-05T06:26:35.924Z"
"212","蔡英文：對下一代公平正義支票 說到做到","2019-06-05T06:24:31.942Z"
"213","藥袋改良包裝專題提問","2019-06-05T06:24:16.290Z"
"214","蔡英文：不二選擇 只有蔡英文","2019-06-05T06:21:33.063Z"
"215","#新聞  罵美言論突然銳減 為申請美簽...陸網友閉嘴忍耐","2019-06-05T06:17:45.866Z"
"216","黃宏成台灣阿成世界偉人財神總統  宣布參選","2019-06-05T05:47:24.082Z"
"217","聽說綠營都反64，藍營已經爛了","2019-06-05T05:38:32.648Z"
"218","震惊！揭秘中共官<U+5458>奢侈生活 某退休少<U+5C06>座<U+9A7E>上百万，出<U+95E8>千余人陪同","2019-06-05T05:34:53.732Z"
"219","獨派再出招 批蔡英文違犯「搓圓仔湯條款」","2019-06-05T05:22:57.485Z"
"220","2020下架蔡英文","2019-06-05T05:19:42.791Z"
"221","吳宗憲預言","2019-06-05T05:06:03.577Z"
"222","對現代年輕人感到詫異","2019-06-05T04:49:22.499Z"
"223","這是指哪方面的新潮流？","2019-06-05T04:30:55.315Z"
"224","華為與非盟簽署備忘錄","2019-06-05T04:05:12.611Z"
"225","知道為什麼我反蔡英文嗎？","2019-06-05T03:47:27.305Z"
"226","漫談黨文化(5)：詩人的悲歌","2019-06-05T03:17:52.243Z"
"227","深藍父母對高雄市長的改觀","2019-06-05T03:17:18.867Z"
"228","賴清德：該脫黨參選的人不是我","2019-06-05T03:14:40.807Z"
"229","#多圖 英粉打柯打太超過了吧","2019-06-05T03:11:51.281Z"
"230","真的有省錢嗎？","2019-06-05T02:59:10.183Z"
"231","7月1日起四大類對象全面禁用塑膠吸管","2019-06-05T02:54:50.415Z"
"232","吳祥輝等獨派代表連署挺賴清德　李遠哲喊話蔡英文「知所進退」","2019-06-05T02:50:38.639Z"
"233","北市夜店殺警案 黑二代、星二代今發監","2019-06-05T02:47:29.613Z"
"234","「蔡怎麼打賴以後就怎麼打你」柯文哲：我好害怕","2019-06-05T02:45:49.146Z"
"235","蔡英文：建設台灣，守護主權，讓民主代代相傳。","2019-06-05T02:24:28.189Z"
"236","蔡英文：我相信，這樣才能獲得年輕人的肯定。","2019-06-05T02:22:29.651Z"
"237","(高調)六四晚會-用詞中性的假報社","2019-06-05T02:09:43.170Z"
"238","9贊成25反對 苗石虎條例未通過","2019-06-05T01:59:52.498Z"
"239","全國身心障礙者文藝獎「文薈獎」　得獎作品展台南生活美學館展出","2019-06-05T01:26:47.425Z"
"240","單耳聽損就能算身障？ 是否放寬為難衛福部","2019-06-05T01:23:42.905Z"
"241","我國首次完成海上發射火箭","2019-06-05T12:58:29.858Z"
"242","難怪台灣人都不生小孩了","2019-06-05T12:52:32.248Z"
"243","台灣人平均年齡200歲","2019-06-05T12:35:19.134Z"
"244","蔡英文：不去又說不接地氣","2019-06-05T12:09:40.871Z"
"245","蔡英文：不讓武統人士來台","2019-06-05T12:08:28.252Z"
"246","頂上去！！！不要讓統媒繼續洗腦","2019-06-05T12:07:54.175Z"
"247","蔡英文：連任後打造生活品質、福利最好國家","2019-06-05T12:02:29.407Z"
"248","蔡英文：我還是繼續當辣台妹","2019-06-05T12:00:42.468Z"
"249","蔡英文：辣台派賓果，測試一下你有多辣！","2019-06-05T11:55:02.597Z"
"250","中美貿易戰 轉單贏家越南第一、台灣第二","2019-06-05T11:18:34.211Z"
"251","轉PO: 到那日你我集中營相對那一眼 望你我不會後悔曾經自由過","2019-06-05T10:51:43.483Z"
"252","1989六四事件與台灣民主進程[轉自PTT]","2019-06-05T10:50:09.900Z"
"253","「搶救台灣民主、讓小英下台！」 獨派質疑民調恐作弊","2019-06-05T10:39:33.126Z"
"254","韓國瑜表示 Yes,I Do","2019-06-05T10:25:13.259Z"
"255","這台北市議員也太沒禮貌","2019-06-05T10:09:40.722Z"
"256","蔡英文：「助英台」小英同框限量照馬上傳給你！","2019-06-05T10:08:12.725Z"
"257","龍嚴殯儀館爭議","2019-06-05T09:42:32.691Z"
"258","全面支持公開餵奶<U+0001F37C>","2019-06-05T09:35:32.493Z"
"259","真讓高雄心寒了？高雄支持度韓國瑜慘輸小英","2019-06-05T09:23:30.027Z"
"260","民調出爐！藍綠白對決　蔡英文完勝賴清德","2019-06-05T09:18:40.019Z"
"261","美勞動部證實！威州廠承諾尚未達成 郭董裁員155人 改外包墨西哥","2019-06-05T09:03:34.485Z"
"262","韓草包","2019-06-05T08:52:55.525Z"
"263","昨天有假新聞","2019-06-05T08:20:59.205Z"
"264","我也要守護台灣","2019-06-05T07:56:02.620Z"
"265","國家主席習近平離京對俄羅斯聯邦進行國事訪問並出席第二十三屆聖彼德堡國際經濟論壇","2019-06-05T07:55:36.887Z"
"266","紅統柯基","2019-06-05T07:36:10.316Z"
"267","網紅包子的巫姓男友暴斃","2019-06-05T07:28:00.244Z"
"268","#文章 六四是中國與台灣巨大的分界線","2019-06-05T07:26:05.987Z"
"269","關於電子煙","2019-06-05T07:07:47.307Z"
"270","這是假新聞吧？","2019-06-05T06:43:39.414Z"
"271","台灣人 哈哈哈","2019-06-05T16:55:42.963Z"
"272","公共電視 - 有話好說 六四事件30周年 受害者及軍人談屠殺","2019-06-05T16:51:09.469Z"
"273","事情錯了沒關係 顏色對了就好","2019-06-05T16:37:19.762Z"
"274","愛因斯坦是共產黨間諜！？","2019-06-05T16:14:18.880Z"
"275","石虎問題","2019-06-05T16:01:56.018Z"
"276","娃娃機開滿全台，錯在蔡英文~","2019-06-05T15:55:25.253Z"
"277","靠愛滋反攻大陸","2019-06-05T15:54:24.710Z"
"278","民進黨腦子裡是不是只有統獨阿？","2019-06-05T15:46:18.746Z"
"279","高雄，重來","2019-06-05T15:43:12.574Z"
"280","中國即將民主化","2019-06-05T15:36:52.763Z"
"281","民調到底怎麼來的？","2019-06-05T15:32:56.081Z"
"282","只有韓國瑜100%能讓蔡英文下台!!!!","2019-06-05T15:22:22.367Z"
"283","韓總民調沒有大贏喲","2019-06-05T15:10:44.367Z"
"284","民調：公投連署女性應服義務役","2019-06-05T15:07:13.770Z"
"285","蔡政府是不是搞錯重點了？","2019-06-05T15:05:21.420Z"
"286","蔡執政反而更依賴對岸市場了？！（數據打臉）","2019-06-05T15:01:41.312Z"
"287","千年之厭 cover by 英文&清德","2019-06-05T14:32:14.980Z"
"288","與中國的朋友聊天","2019-06-05T14:24:49.003Z"
"289","徐旭東暗酸韓國瑜 韓粉火大開嗆:抵制遠東、拒讀元智大學","2019-06-05T14:21:17.559Z"
"290","劉坤錫：全球掀起降息潮 美Fed降息機率升高 我國不排除提前跟進","2019-06-05T14:02:56.420Z"
"291","假新聞欸，辣台派蔡英文總統還不來抓三立嗎","2019-06-05T14:01:53.380Z"
"292","準備和台灣斷交？索羅門外交部長：100天之內就會決定","2019-06-05T13:57:04.009Z"
"293","想問下台灣同學怎麼看李敖","2019-06-05T13:47:50.941Z"
"294","7-11外面聚集","2019-06-05T13:40:29.351Z"
"295","有沒有石虎保育根本是假議題的八卦?","2019-06-05T13:40:28.183Z"
"296","柯p做什麼 關你屁事","2019-06-05T13:36:11.980Z"
"297","石虎要被國民黨滅絕了","2019-06-05T13:22:15.168Z"
"298","大家別再誤會韓國瑜了","2019-06-05T13:20:20.756Z"
"299","邏輯問題，無關真相與假消息，我才疏學淺又疲憊<U+22EF><U+22EF>只是想分享<U+22EF><U+22EF>饒了我<U+22EF><U+22EF><U+22EF>","2019-06-05T13:06:53.861Z"
"300","增加企業彈性 林伯豐建議加班上限調至60小時","2019-06-05T13:03:12.244Z"
"301","賤賣高雄的醫療資源？","2019-06-06T04:22:19.479Z"
"302","嘉義豆奶攤起訴4人","2019-06-06T04:06:27.133Z"
"303","高雄，重來","2019-06-06T04:02:06.160Z"
"304","普悠瑪事故 司機員尤振仲業務過失致死起訴","2019-06-06T03:57:13.789Z"
"305","蔡英文發表言論詆毀大陸 國台辦回應：大放厥詞，信口雌黃","2019-06-06T03:38:19.254Z"
"306","漫談黨文化(6)：斯德哥爾摩綜合症","2019-06-06T03:33:59.926Z"
"307","國民黨徵詢韓國瑜參選中國台灣地區領導人意願 韓回:Yes，I do","2019-06-06T03:31:35.701Z"
"308","高科大的同學別戰了","2019-06-06T03:30:38.871Z"
"309","屏東廢止畜牧場分場原則、是在包庇誰？","2019-06-06T03:09:46.225Z"
"310","嘉義豆奶攤偵查終結起訴4人 家屬：遲來的正義","2019-06-06T02:58:27.360Z"
"311","小六閩南語課文《送孟浩然之廣陵》　她講台語長大唸到懷疑人生","2019-06-06T02:43:22.618Z"
"312","陳彥博為票房落淚　韓國瑜不捨包場力挺","2019-06-06T02:37:26.820Z"
"313","這次投票要怎麼投","2019-06-06T02:08:55.586Z"
"314","複習一下中華民國的國母們","2019-06-06T02:02:12.209Z"
"315","影／世界環境日 環團公布全台最噁土地在這裡！","2019-06-06T01:56:29.300Z"
"316","AIT前主席卜睿哲：對台政策「就像精神分裂」，台灣不會自動成為受益者","2019-06-06T01:44:36.802Z"
"317","誰再要統一的我一定打爛你的眼睛","2019-06-06T01:42:40.882Z"
"318","索羅門群島說話了！　外交部長：100天內決定是否斷交台灣","2019-06-06T01:30:58.650Z"
"319","跟隨王議員 告爆那些愛噴人韓粉","2019-06-06T01:07:19.375Z"
"320","蔡英文：早安！大家有用過即時通、首頁是Yahoo嗎？","2019-06-06T00:52:30.058Z"
"321","鄭文龍：蔡英文作弊總統","2019-06-06T00:37:49.282Z"
"322","吳子嘉","2019-06-05T22:25:07.704Z"
"323","2020。台灣未來的十字路口","2019-06-05T20:27:28.681Z"
"324","怎麼說服家中長輩在初選時支持蔡英文?","2019-06-05T20:11:01.094Z"
"325","《黑鏡》現正上演 — 英國的街頭人臉監控系統僅次於中國","2019-06-05T19:54:41.248Z"
"326","你以為只有中國查不到六四嗎？","2019-06-05T19:52:01.637Z"
"327","我們還要被空心蔡統治多久？","2019-06-05T19:01:28.944Z"
"328","回顧 巴拉刈喝一口 死亡率高達六成 鬧脾氣就天人永隔 醫生只能看著他死去","2019-06-05T18:28:46.404Z"
"329","造勢正妹","2019-06-05T17:56:12.580Z"
"330","普悠瑪翻車案偵結？ 宜蘭地檢署週四上午說明","2019-06-05T17:00:23.513Z"
"331","蔡英文：我的「辣」在於對很多事很堅持 也很能忍","2019-06-06T08:57:25.850Z"
"332","明明是市長卻做著總統該做的事","2019-06-06T08:46:22.978Z"
"333","郭台銘狗腿子放的假民調?","2019-06-06T08:42:06.512Z"
"334","蔡英文：勇敢自信世界同行","2019-06-06T08:35:24.822Z"
"335","韓發表聲明是要先下手為強？","2019-06-06T08:09:30.059Z"
